Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2019-05-26,,,,,,,,,0.68484,9.60745,13.74889,19.90832,36.37892,38.03089,23.48971,22.27428,23.66734,10.76769,13.70676,10.39452,3.21504,,,
2019-05-27,3.03892,,,,,,1.386,1.188,6.12289,5.45087,0.71862,2.06682,15.74967,19.9341,13.98752,9.3984,7.49218,14.15787,8.0792,8.01783,11.62063,12.97186,5.79972,4.4472
2019-05-28,,,,,,,2.84194,5.04476,11.70043,19.65629,16.77822,23.62223,21.74882,8.89179,12.0707,14.38634,11.89398,7.20443,6.83535,17.72577,2.7425,,,
2019-05-29,,,,,,2.5601,6.1572,6.49072,14.76464,19.46276,14.55594,11.64261,13.62115,15.07325,15.55604,12.52087,13.51748,8.18752,11.21896,13.88719,6.2082,3.1041,,
2019-05-30,4.4736,4.24992,,,,,6.47668,5.97849,8.21511,1.37358,2.99696,7.46261,13.15495,20.07639,12.49244,14.23511,12.96784,11.61447,18.54621,34.56125,15.55965,6.99365,2.79244,3.42976
2019-05-31,,,,,,,,5.8523,9.75195,15.0649,24.49076,19.37981,15.84252,17.546,12.16761,12.71745,8.99558,10.09362,19.64726,6.36816,3.87036,5.85516,,
2019-06-01,4.464,4.464,2.604,,,,3.81766,3.0954,5.47944,5.04174,7.44946,14.31371,10.65121,20.50002,25.01946,18.76621,13.66795,22.82886,31.93024,25.30349,4.96507,6.0006,7.1166,6.76423
2019-06-02,,,,,,,,,4.14343,4.5246,4.92816,20.61252,26.28,5.90874,1.67669,18.04188,19.70931,14.75545,12.7616,15.06712,6.75944,6.21,6.21,6.003
2019-06-03,3.21756,1.3914,1.3914,0.09276,,1.5144,3.0288,8.5371,14.15677,21.58063,15.9681,20.16696,12.30294,3.90461,3.18648,6.3653,8.55602,18.03444,14.96443,9.48174,12.23774,9.27588,5.9568,5.9568
2019-06-04,4.4286,2.87859,,,,,3.34288,7.86791,7.80633,11.39131,22.67255,18.17735,19.62374,19.59017,9.21037,5.30628,1.99936,7.18894,15.61652,14.20229,6.4272,,3.78214,9.64767
2019-06-05,,,,,,2.24434,6.1494,10.29746,12.95059,7.34032,11.17288,10.58818,14.79504,16.65756,17.89821,10.41552,9.80626,6.77193,5.99615,10.39344,1.42632,,,
2019-06-06,,,,,0.26972,4.0458,4.33986,6.67626,10.46685,19.0708,30.79146,31.76197,23.97458,18.31033,22.74078,16.02015,19.77533,13.09327,14.49916,9.38636,13.911,7.84204,,
2019-06-07,,,,,,3.98422,11.0664,9.61351,3.4587,,5.78816,14.80262,23.41956,22.01496,15.69308,13.6369,11.63152,21.34032,21.32661,14.12035,4.27744,,,
2019-06-08,,,,,,3.64089,7.19553,7.62136,4.4802,3.37749,26.67789,33.11943,24.80871,17.1082,20.96759,22.44205,16.41872,14.84355,32.28011,28.00632,2.54975,,0.1986,1.34055
2019-06-09,,,,,,,,,0.47232,3.1488,5.28224,8.97015,16.65223,12.34336,8.67186,12.6525,23.59398,27.94134,14.07142,8.88616,3.41979,,,
2019-06-10,,,,,,2.47366,18.26867,10.40515,1.9335,15.15689,21.49041,29.92062,31.60629,25.10329,10.05004,3.957,4.39645,7.10889,12.37337,19.29025,19.6148,5.62996,,
2019-06-11,,,,,,0.3071,3.10618,1.88232,13.20123,18.29851,21.40248,24.42396,27.98318,21.69212,26.59602,24.52082,21.65313,38.31201,25.43664,6.14522,6.63072,,,
2019-06-12,2.2304,,,,,,2.06598,6.01702,5.29039,10.77199,22.55527,30.35315,21.40384,19.79752,11.92114,3.75189,6.94586,13.04299,13.42122,15.48593,13.64145,10.84197,10.5426,8.6169
2019-06-13,,,,,,,7.55784,3.1158,7.5532,27.74937,25.97516,14.10521,3.3874,7.29554,8.92604,14.14909,12.54026,6.17558,18.09507,10.68049,2.48745,,,
2019-06-14,6.036,6.036,3.1186,,,,,1.6779,13.44084,16.29657,12.18767,11.7704,10.47719,8.31633,11.3048,10.74484,16.72077,19.60754,8.5877,12.66629,10.40335,6.036,6.036,6.036
2019-06-15,,,,,,,,,2.0714,19.41811,22.70722,26.50695,31.21548,32.28289,17.63824,4.45478,7.87983,23.09625,32.76848,25.01332,20.60922,8.17674,,
2019-06-16,,,,,,,,,,9.50851,24.45602,14.4296,6.88852,10.41781,13.41127,13.71274,9.77935,16.9994,13.06266,6.88732,3.84699,,,
2019-06-17,,,,,,1.11936,7.36424,12.1272,12.97791,29.82853,44.79488,42.71084,40.64035,29.87832,23.64835,14.06497,11.05811,6.5402,20.12047,17.35027,10.29171,1.38528,,
2019-06-18,,,,,,3.07582,6.83173,13.53324,6.14239,5.85334,3.56354,12.39661,16.01998,9.75166,17.45093,8.66037,1.60258,2.7428,10.29041,23.1027,20.18388,6.27714,,
2019-06-19,9.68451,6.7362,6.7362,5.38896,,1.8025,6.26657,8.6717,11.42086,6.49416,6.3792,19.23653,21.03472,21.73374,26.91542,21.51561,22.68385,28.38981,37.03553,26.36895,28.41411,25.86018,14.0634,11.04083
2019-06-20,7.4148,7.4148,6.17955,4.4502,1.78008,,2.0644,9.45212,11.15182,8.73705,9.9651,6.64795,11.69407,23.5468,21.12644,17.90065,19.61814,21.77773,15.52629,16.34775,9.58701,8.76806,6.62424,7.4148
2019-06-21,,,,,,,,3.86352,13.62546,14.02713,9.21472,19.16375,22.44586,22.41664,23.2821,24.72955,13.58838,18.99512,19.3314,11.90891,1.27879,5.32792,,
2019-06-22,,,,,,,,1.70697,1.4916,6.46458,2.6912,15.5385,17.82274,10.79564,11.1816,6.1986,5.42849,5.472,3.5568,4.07314,9.3648,6.46652,2.96106,
2019-06-23,,,,,,,2.81554,3.57357,,7.11434,22.4204,11.92487,13.51372,11.93248,15.77784,30.45205,23.98115,14.29444,8.96434,7.23768,1.97432,,,
2019-06-24,,,,,,3.32006,6.2592,7.33358,7.80666,10.62397,16.91458,15.57885,8.38458,10.15065,21.72241,20.49313,12.06915,12.99599,20.77253,12.60713,12.9256,1.07779,,
2019-06-25,,,,,,2.0965,6.3696,7.24371,8.2218,7.42661,6.69101,14.79565,15.99381,19.67598,16.78734,13.71042,14.97296,9.25063,16.21505,27.27768,30.84331,15.90876,2.16175,
2019-06-26,,,,,,2.01084,3.0936,9.52087,18.30493,31.4832,32.92842,29.34542,31.74684,17.99873,8.96159,13.07421,11.36829,16.06137,17.62413,14.02424,14.16675,5.40555,,
2019-06-27,,,,,,,7.91166,4.99491,7.43664,11.99196,6.46803,15.27226,26.98307,27.71934,13.73754,13.78369,4.27809,19.31249,19.53541,10.19228,2.44772,,,
2019-06-28,,,,,,0.43936,8.6964,8.76084,5.97326,10.62285,15.58028,15.79205,18.30475,20.60028,16.18212,12.29308,20.75452,30.21109,40.03112,28.1779,15.87775,8.9207,2.33036,
2019-06-29,,,,,,,,,0.16962,9.05955,8.61656,15.79961,14.94964,15.55033,16.13042,12.1728,11.99383,22.66049,27.66726,24.38803,12.2394,3.38482,,
2019-06-30,,,,,,,,,5.77302,12.66887,11.65504,8.7108,10.03731,17.3818,7.87601,0.05834,,5.7946,16.27726,12.88186,1.32832,,,
2019-07-01,,,,,,,,3.01899,14.50873,32.09821,22.7996,19.44517,12.80002,29.10943,31.79726,27.71366,14.05588,11.36239,6.97991,11.93613,9.33376,2.7627,,
2019-07-02,,,,,,2.118,6.23631,16.50684,10.34952,11.84834,14.52093,13.6476,14.52752,13.6464,6.2007,8.71081,10.07143,8.07995,10.56526,13.14176,15.4419,13.67976,5.85419,
2019-07-03,,,,,,,2.1595,7.52024,11.99407,29.84495,44.2378,25.54181,10.38511,9.02182,4.47828,0.286,0.2639,5.45323,2.23264,2.39465,3.057,1.2228,,
2019-07-04,,,,,,,,,,5.31894,13.6176,8.18091,3.96385,9.61805,12.92415,13.0254,8.26665,6.55043,12.06216,1.72238,1.98683,6.2742,5.01936,
2019-07-05,,,,,,,,,1.168,7.008,7.008,2.2192,8.37234,11.77438,4.52379,5.57078,10.4824,13.264,15.59255,15.84869,13.2717,4.25034,,
2019-07-06,,3.17956,3.2892,3.2892,2.41208,,,,5.49854,13.27018,13.81608,12.35592,12.98383,27.27872,31.37272,30.73758,28.87047,21.42022,12.031,16.45708,8.75892,6.4584,1.29168,
2019-07-07,,2.067,0.453,,,,,,1.78094,6.1392,4.1511,1.088,5.08584,17.17008,22.69152,21.93171,17.51753,13.63743,14.75104,11.64169,2.43168,,,
2019-07-08,,,,,,1.34446,3.69869,6.30229,5.33705,13.13022,18.60205,22.00859,20.46772,6.62029,9.22313,18.77828,23.39698,23.47924,18.66267,32.41491,16.49623,13.35389,5.31165,
2019-07-09,,,,,,2.0496,6.06266,7.81802,11.05765,20.24615,31.04002,32.31282,43.12948,30.38758,11.61799,2.12126,11.3521,19.87517,25.02082,27.64855,12.64774,4.094,,
2019-07-10,,,,,0.11234,4.55378,6.4578,6.82393,8.088,24.05858,24.63156,16.87753,25.12521,23.14005,6.11482,7.39422,16.4619,22.98934,31.97414,37.42674,20.80076,8.84135,1.19808,
2019-07-11,,,,,,2.0694,6.91017,14.61254,22.28104,29.002,25.92933,23.20759,13.22093,30.55648,21.77939,6.36307,10.06018,11.72365,10.99252,13.65796,8.50891,2.60352,2.64364,3.56584
2019-07-12,,,,,,0.76706,9.91386,15.09262,13.51642,14.52061,16.31462,10.55056,17.92794,27.28088,19.80912,20.09812,11.44982,25.12661,28.68488,22.46675,6.55164,1.69965,,
2019-07-13,0.07628,,,,,,0.74624,11.429,1.0538,2.78982,10.29526,27.72443,25.722,34.36739,18.90568,16.34733,6.73239,15.36505,28.55945,20.61542,15.29833,4.20778,4.5768,4.5768
2019-07-14,5.985,5.985,1.995,,,,2.11341,2.49274,0.58807,5.0406,11.50644,14.18122,17.63697,18.02392,17.24213,26.52414,22.04476,15.1887,28.06786,27.01616,25.21174,10.56519,8.976,6.6829
2019-07-15,,,,,,1.49263,3.0882,3.0882,7.79551,19.90489,29.31086,29.8151,23.72762,20.66764,12.53324,18.42503,15.03073,17.67979,22.41692,11.25064,9.3624,1.95076,,
2019-07-16,3.4461,,,,,,2.84269,4.09593,0.81236,6.20871,10.4136,9.47118,12.1106,8.62119,6.31856,2.7966,15.45576,19.65068,38.49573,33.84439,22.41754,6.045,7.16189,4.5948
2019-07-17,10.3446,9.01426,6.7164,3.47014,,1.23096,3.3504,14.75815,20.4132,34.48833,32.64788,23.62148,13.51429,26.14287,22.68497,21.05472,7.87697,5.3865,17.17453,16.48151,23.34447,22.54538,14.35382,12.52334
2019-07-18,,,,,,,3.28779,14.99337,20.5764,19.76765,14.94552,16.7362,13.74461,23.13212,34.5314,21.4586,19.7753,4.83332,17.76746,17.87853,16.48977,19.19575,6.88424,
2019-07-19,5.907,5.907,5.907,1.5752,,,4.50228,10.5172,13.08231,36.12582,51.9325,53.63536,19.54449,12.3675,11.7196,15.30719,23.82963,23.65952,19.43537,20.1396,23.43803,24.59773,19.38216,8.31292
2019-07-20,,,,,,,,0.98919,9.579,3.15128,3.19304,16.22304,16.71202,8.24462,10.25475,9.237,21.2112,32.88319,19.94281,21.37959,8.01728,1.67505,,
2019-07-21,0.20824,4.26892,,,,,,,0.56342,8.00276,11.32447,18.49343,16.52337,19.83128,18.34597,21.31811,20.57819,25.66378,15.04837,6.26132,5.86446,6.46098,3.14526,
